Id,LotFrontage,LotArea,LotShape,Utilities,LandSlope,OverallQual,OverallCond,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,FireplaceQu,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,SalePrice,SalePrice_Log,TotalEffectiveSF,HouseAge,RemodAge,IsRemodeled,HasPool,HasMiscFeature,IsNonFlatLot,Has_Pos_Amenity,Has_Traffic_Disturbance,Has_Railroad_Disturbance,Is_Standard_Roof,Is_GasA_Heating,HouseStyle_Stories,Is_Split_Layout,Is_New_Construction,Is_Distressed_Sale,Is_Normal_Sale,Nbhd_bit0,Nbhd_bit1,Nbhd_bit2,Nbhd_bit3,Nbhd_bit4,MSSubClass_160,MSSubClass_190,MSSubClass_20,MSSubClass_30,MSSubClass_50,MSSubClass_60,MSSubClass_70,MSSubClass_75,MSSubClass_80,MSSubClass_85,MSSubClass_90,MSSubClass_Other,MSZoning_Other,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_Missing,Alley_Pave,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LotConfig_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Missing,MasVnrType_Stone,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,CentralAir_Y,Electrical_FuseF,Electrical_Other,Electrical_SBrkr,GarageType_Basment,GarageType_BuiltIn,GarageType_Detchd,GarageType_Missing,GarageType_Other,MiscFeature_Other,MiscFeature_Shed,LandContour_HLS,LandContour_Low,LandContour_Lvl
37,112.0,10859,4,4,3,5,5,0.0,3,3,4,3,1,1,0,1,0,1097,1097,5,1097,0,0,1097,0,0,1,1,3,1,3,7,0,0,1,2,3,3,3,392,64,0,0,0,0,0,0,0,6,145000,11.884495917930655,2650,15,14,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
38,74.0,8532,4,4,3,5,6,650.0,3,3,3,3,1,3,1213,1,0,84,1297,4,1297,0,0,1297,0,1,1,0,3,1,3,7,1,3,3,2,3,3,3,0,0,0,0,0,0,0,0,0,10,153000,11.938199736300923,2594,55,19,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
39,68.0,7922,4,4,3,5,7,0.0,3,4,3,3,1,6,731,1,0,326,1057,3,1057,0,0,1057,1,0,1,0,3,1,4,7,0,0,1,1,3,3,3,0,52,0,0,0,0,0,0,0,1,109000,11.599112335481124,2166,57,3,1,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
40,65.0,6040,4,4,3,4,5,0.0,3,3,0,0,0,0,0,0,0,0,0,3,1152,0,0,1152,0,0,2,0,2,2,2,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,82000,11.31448672129398,1152,53,53,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
41,84.0,8658,4,4,3,6,5,101.0,3,3,3,3,1,3,643,1,0,445,1088,5,1324,0,0,1324,0,0,2,0,3,1,3,7,1,3,2,2,3,3,3,0,138,0,0,0,0,0,2,0,12,160000,11.982935344196433,2550,41,41,0,0,0,0,0,0,0,1,1,1.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
42,115.0,16905,4,4,3,5,6,0.0,3,4,3,3,4,4,967,1,0,383,1350,4,1328,0,0,1328,0,1,1,1,2,1,3,7,2,4,2,1,3,3,2,0,104,0,0,0,0,0,0,0,7,170000,12.04355959836804,2782,48,48,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
43,70.04995836802665,9180,3,4,3,5,7,0.0,3,3,4,3,3,5,747,2,93,0,840,4,884,0,0,884,1,0,1,0,2,1,4,7,0,0,2,2,3,4,3,240,0,0,0,0,0,0,3,0,12,144000,11.87757552297847,1964,24,24,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
44,70.04995836802665,9200,3,4,3,5,6,0.0,3,3,4,3,3,2,280,4,491,167,938,3,938,0,0,938,1,0,1,0,3,1,3,7,0,0,1,1,3,3,3,145,0,0,0,0,0,0,3,0,7,130250,11.777218637129328,2021,33,28,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
45,70.0,7945,4,4,3,5,6,0.0,3,3,3,3,1,5,179,4,506,465,1150,5,1150,0,0,1150,1,0,1,0,3,1,3,7,0,0,2,1,3,3,3,0,0,0,0,0,0,0,0,0,5,141000,11.856522261533735,2300,47,47,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
46,61.0,7658,4,4,3,9,5,412.0,5,3,5,3,1,6,456,1,0,1296,1752,5,1752,0,0,1752,1,0,2,0,2,1,5,7,1,4,2,2,3,3,3,196,82,0,0,0,0,0,0,0,2,319900,12.675766851909591,3782,5,5,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
47,48.0,12822,3,4,3,7,5,0.0,4,3,5,3,1,6,1351,1,0,83,1434,5,1518,631,0,2149,1,0,1,1,1,1,4,7,1,5,2,2,3,3,3,168,43,0,0,198,0,0,0,0,8,239686,12.387089184491993,3992,6,6,0,0,0,0,0,0,0,1,1,1.5,0,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
48,84.0,11096,4,4,3,8,5,0.0,4,3,4,3,3,6,24,1,0,1632,1656,5,1656,0,0,1656,0,0,2,0,3,1,4,7,0,0,2,3,3,3,3,0,146,0,0,0,0,0,0,0,7,249700,12.428019481065611,3458,1,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
49,33.0,4456,4,4,3,4,5,0.0,3,3,3,3,1,1,0,1,0,736,736,4,736,716,0,1452,0,0,2,0,2,3,3,7,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,0,6,113000,11.635151947212842,2290,89,1,1,0,0,0,0,0,0,1,1,2.0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
50,66.0,7742,4,4,3,5,7,0.0,3,3,3,3,1,4,763,1,0,192,955,5,955,0,0,955,1,0,1,0,3,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,3,0,1,127000,11.751950239425476,1910,41,41,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
51,70.04995836802665,13869,2,4,3,6,6,0.0,3,3,4,3,3,6,182,1,0,612,794,4,794,676,0,1470,0,1,2,0,3,1,3,7,0,0,3,2,3,3,3,0,75,0,0,0,0,0,0,0,7,177000,12.08391066125752,2339,10,10,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
52,52.0,6240,4,4,3,6,6,0.0,3,3,3,3,1,1,0,1,0,816,816,3,816,0,360,1176,0,0,1,0,3,1,3,7,1,4,1,2,3,3,3,112,0,0,0,0,0,0,3,400,9,114500,11.648338835562749,2104,72,56,1,0,1,0,0,0,0,1,1,1.5,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
53,110.0,8472,2,4,2,5,5,0.0,2,3,4,3,4,2,104,6,712,0,816,3,816,0,0,816,1,0,1,0,2,1,3,7,0,0,1,2,3,3,3,106,0,0,0,0,0,0,0,0,5,110000,11.60824473564232,1738,47,47,0,0,0,1,0,0,1,1,1,1.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
54,68.0,50271,3,4,3,9,5,0.0,4,3,5,3,4,6,1810,1,0,32,1842,4,1842,0,0,1842,2,0,0,1,0,1,4,7,1,4,3,3,3,3,3,857,72,0,0,0,0,0,0,0,11,385000,12.861001210669146,4613,25,19,1,0,0,1,0,0,0,0,1,1.0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
55,60.0,7134,4,4,2,5,5,0.0,3,3,3,3,1,5,384,1,0,0,384,3,1360,0,0,1360,0,0,1,0,3,1,3,6,1,3,1,2,3,3,3,0,50,0,0,0,0,0,3,0,2,130000,11.775297421715829,1794,52,52,0,0,0,1,0,0,0,1,1,1.5,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
56,100.0,10175,3,4,3,6,5,272.0,3,3,3,3,1,4,490,1,0,935,1425,4,1425,0,0,1425,0,0,2,0,3,1,3,7,1,4,2,2,3,3,3,0,0,0,407,0,0,0,0,0,7,180500,12.103491596905933,3257,44,44,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
57,24.0,2645,4,4,3,8,5,456.0,4,3,4,3,1,6,649,1,0,321,970,5,983,756,0,1739,1,0,2,1,3,1,4,7,0,0,3,2,3,3,3,115,0,0,0,0,0,0,0,0,8,172500,12.058158312538197,2824,10,9,1,0,0,0,0,0,0,1,1,2.0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
58,89.0,11645,3,4,3,7,5,0.0,4,3,4,3,1,1,0,1,0,860,860,5,860,860,0,1720,0,0,2,1,3,1,4,7,0,0,2,2,3,3,3,0,70,0,0,0,0,0,0,0,8,196500,12.188422799337028,2650,2,2,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
59,66.0,13682,2,4,3,10,5,1031.0,5,3,5,3,4,1,0,1,0,1410,1410,5,1426,1519,0,2945,0,0,3,1,3,1,4,7,1,4,3,3,3,3,3,192,0,37,0,0,0,0,0,0,10,438780,12.9917557065369,4584,0,0,0,0,0,1,0,0,0,1,1,2.0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0
60,60.0,7200,4,4,3,5,7,0.0,3,3,3,3,3,5,632,1,0,148,780,5,780,0,0,780,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,196,0,0,0,0,0,0,3,0,1,124900,11.73527670248674,1756,36,36,0,0,0,1,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
61,63.0,13072,4,4,3,6,5,0.0,3,3,4,3,1,5,941,1,0,217,1158,5,1158,0,0,1158,1,0,1,1,3,1,4,7,0,0,1,2,3,3,3,0,50,0,0,0,0,0,0,0,5,158000,11.970356641103,2366,2,2,0,0,0,0,0,0,1,1,1,1.0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
62,60.0,7200,4,4,3,5,7,0.0,3,3,3,2,1,1,0,1,0,530,530,3,581,530,0,1111,0,0,1,0,3,1,2,7,0,0,1,1,3,3,1,0,0,144,0,0,0,0,0,0,3,101000,11.52288569676448,1785,87,11,1,0,0,0,0,0,0,1,1,2.25,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
63,44.0,6442,3,4,3,8,5,178.0,4,3,4,4,2,6,24,1,0,1346,1370,5,1370,0,0,1370,0,0,2,0,2,1,4,7,1,4,2,2,3,3,3,120,49,0,0,0,0,0,0,0,10,202500,12.218500103788145,2909,1,1,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
64,50.0,10300,3,4,3,7,6,0.0,3,3,3,3,1,1,0,1,0,576,576,4,902,808,0,1710,0,0,2,0,3,1,3,7,0,0,1,2,3,3,3,12,11,64,0,0,0,0,4,0,4,140000,11.849404844423074,2373,89,60,1,0,0,1,0,1,1,1,1,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
65,70.04995836802665,9375,4,4,3,7,5,573.0,3,3,4,3,1,6,739,1,0,318,1057,5,1057,977,0,2034,1,0,2,1,3,1,4,7,0,0,2,2,3,3,3,576,36,0,0,0,0,0,4,0,2,219500,12.299112067295642,3703,12,11,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
66,76.0,9591,4,4,3,8,5,344.0,4,3,5,3,3,1,0,1,0,1143,1143,5,1143,1330,0,2473,0,0,2,1,4,1,4,7,1,4,2,3,3,3,3,192,151,0,0,0,0,0,0,0,10,317000,12.666660207428574,3959,3,2,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
67,70.04995836802665,19900,4,4,3,7,5,287.0,3,3,4,3,4,6,912,1,0,1035,1947,3,2207,0,0,2207,1,0,2,0,3,1,3,6,1,4,2,2,3,3,3,301,0,0,0,0,0,0,0,0,7,180000,12.100717685412471,4455,40,21,1,0,0,0,1,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
68,72.0,10665,3,4,3,7,5,167.0,4,3,4,3,3,6,1013,1,0,440,1453,5,1479,0,0,1479,1,0,2,0,3,1,4,7,0,0,2,2,3,3,3,144,29,0,0,0,0,0,0,0,6,226000,12.328294703023394,3105,4,4,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
69,47.0,4608,4,4,3,4,6,0.0,3,4,3,3,1,1,0,1,0,747,747,3,747,0,0,747,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,6,80000,11.289794413577894,1494,65,60,1,0,0,0,0,1,0,1,1,1.0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
70,81.0,15593,4,4,3,7,4,0.0,4,3,3,3,1,4,603,1,0,701,1304,3,1304,983,0,2287,0,0,2,0,3,1,3,7,1,3,3,2,3,3,3,0,21,114,0,0,0,0,0,0,7,225000,12.323860125621126,3726,53,53,0,0,0,0,0,0,0,1,0,1.5,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
71,95.0,13651,3,4,3,7,6,1115.0,3,4,4,3,4,5,1880,1,0,343,2052,5,2223,0,0,2223,1,0,2,0,3,1,3,7,2,4,3,2,3,3,3,300,0,0,0,0,0,0,0,0,2,244000,12.404927602627597,4575,34,34,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
72,69.0,7599,4,4,3,4,6,0.0,3,3,3,3,1,5,565,1,0,280,845,3,845,0,0,845,1,0,1,0,2,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,0,0,6,129500,11.771443882099636,1690,25,1,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
73,74.0,10141,3,4,3,7,5,40.0,3,3,4,3,1,1,0,1,0,832,832,4,885,833,0,1718,0,0,2,1,3,1,3,7,1,3,3,2,3,3,3,0,94,0,0,291,0,0,0,0,12,185000,12.128116509451258,2935,11,11,0,0,0,0,0,0,0,1,1,2.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
74,85.0,10200,4,4,3,5,7,104.0,3,3,3,3,1,5,320,4,362,404,1086,4,1086,0,0,1086,1,0,1,0,3,1,3,7,0,0,1,2,3,3,3,0,0,0,0,0,0,0,2,0,5,144900,11.88380602959621,2172,56,7,1,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
75,60.0,5790,4,4,3,3,6,0.0,4,4,2,3,1,1,0,1,0,840,840,4,840,765,0,1605,0,0,2,0,3,2,3,7,0,0,1,1,3,3,3,0,0,202,0,0,0,0,0,0,5,107400,11.58432477200052,2647,95,60,1,0,0,0,0,0,0,1,1,2.0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
76,21.0,1596,4,4,3,4,5,0.0,3,3,4,3,4,6,462,1,0,0,462,3,526,462,0,988,1,0,1,0,2,1,3,7,0,0,1,1,3,3,3,120,101,0,0,0,0,0,2,0,11,91000,11.418625774449598,1671,36,36,0,0,0,0,0,0,0,1,1,1.5,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
77,70.04995836802665,8475,3,4,3,4,7,0.0,3,3,3,3,1,5,228,1,0,724,952,5,952,0,0,952,0,0,1,0,2,1,3,7,0,0,1,1,3,3,3,0,0,0,0,0,0,0,0,0,4,135750,11.818577604251557,1904,52,52,0,0,0,0,0,0,0,1,1,1.0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
